episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
629,42,WIPE,1998,0.7992,0,-193.663,-159.24,-192.39,-192.76,-195.84,63,34,108,75,0,0,0,0,0,98.0
630,48,WIPE,2091,0.8364,0,-185.393,-195.88,-164.53,-196.77,-194.88,189,45,108,40,3,0,0,0,0,98.1
631,53,WIPE,1893,0.7572,0,-174.593,-160.14,-149.94,-176.4,-197.44,204,58,51,80,2,0,0,0,0,98.3
632,39,WIPE,2286,0.9144,0,-204.147,-215.15,-197.95,-209.24,-205.25,99,24,91,0,3,0,0,0,0,98.4
633,48,WIPE,2041,0.8164,0,-178.837,-204.54,-167.39,-194.58,-174.54,174,38,247,0,1,0,0,0,0,98.6
634,38,WIPE,1678,0.6712,1,-165.86,-93.63,-167.48,-161.02,-169.08,63,83,88,80,2,0,0,0,1,98.7
635,49,WIPE,1960,0.784,0,-178.83,-177.41,-143.21,-194.47,-198.81,306,17,54,0,3,0,0,0,0,99.0
636,54,WIPE,1518,0.6072,1,-151.717,-87.03,-139.23,-163.54,-152.38,177,21,193,40,2,0,1,0,0,99.2
637,46,WIPE,1949,0.7796,0,-173.723,-184.17,-158.07,-167.33,-195.77,216,113,88,160,3,0,0,0,0,99.4
638,63,WIPE,1489,0.5956,1,-147.543,-89.26,-125.81,-156.96,-159.86,216,62,142,80,1,0,1,0,0,99.6
639,53,WIPE,2169,0.8676,0,-200.44,-180.42,-191.17,-197.48,-212.67,102,34,0,35,3,0,0,0,0,99.8
640,64,WIPE,2025,0.81,0,-178.333,-184.38,-157.53,-191.59,-185.88,141,41,159,40,3,0,0,0,0,100.0
641,51,WIPE,2101,0.8404,0,-189.39,-188.49,-174.84,-202.24,-191.09,129,17,122,0,3,0,0,0,0,100.3
642,45,WIPE,1900,0.76,0,-171.597,-174.07,-166.02,-167.7,-181.07,78,145,179,120,2,0,0,0,0,100.4
643,48,WIPE,2144,0.8576,0,-186.643,-204.74,-171.99,-182.4,-205.54,138,114,37,120,2,0,0,0,0,100.5
644,36,WIPE,2031,0.8124,0,-176.71,-209.76,-172.36,-187.16,-170.61,129,56,284,80,1,0,0,0,0,100.6
645,62,WIPE,1494,0.5976,1,-144.107,-86.35,-133.9,-157.17,-141.25,177,28,213,70,5,0,0,0,1,100.8
646,40,WIPE,2100,0.84,0,-185.87,-208.03,-180.63,-191.25,-185.73,141,83,176,40,0,0,0,0,0,100.9
647,76,WIPE,2170,0.868,0,-187.427,-194.41,-183.16,-184.46,-194.66,90,62,111,145,2,0,0,0,0,101.1
648,57,WIPE,2157,0.8628,0,-190.467,-199.09,-206.09,-166.22,-199.09,36,172,68,160,4,0,0,0,0,101.5
649,48,WIPE,2262,0.9048,0,-193.453,-212.85,-168.05,-200.91,-211.4,153,48,37,35,2,0,0,0,0,101.6
650,64,WIPE,1912,0.7648,0,-184.847,-146.22,-168.57,-192.4,-193.57,102,34,91,0,1,0,0,0,0,101.8
651,56,WIPE,1951,0.7804,0,-188.427,-168.54,-193.44,-190.0,-181.84,102,55,162,0,3,0,0,0,0,101.9
652,39,WIPE,2121,0.8484,0,-191.46,-183.64,-174.09,-200.35,-199.94,138,27,51,0,2,0,0,0,0,102.1
653,41,WIPE,2010,0.804,0,-184.12,-176.97,-158.27,-186.42,-207.67,210,48,37,80,2,0,0,0,0,102.2
654,32,WIPE,2331,0.9324,0,-208.717,-217.31,-208.06,-214.38,-203.71,54,7,108,0,1,0,0,0,0,102.3
655,61,WIPE,2011,0.8044,0,-178.943,-190.41,-155.31,-185.11,-196.41,216,86,88,40,1,0,0,0,0,102.5
656,48,WIPE,1501,0.6004,1,-157.627,-130.32,-163.87,-172.94,-136.07,162,69,369,75,3,0,1,0,1,102.6
657,50,WIPE,2168,0.8672,0,-188.35,-202.64,-171.69,-178.12,-215.24,165,83,17,120,2,0,0,0,0,102.9
658,57,WIPE,2126,0.8504,0,-185.46,-205.92,-157.97,-202.54,-195.87,141,24,142,0,1,0,0,0,0,103.2
659,41,WIPE,2080,0.832,0,-192.403,-189.17,-207.27,-173.07,-196.87,51,127,111,120,4,0,0,0,0,103.4
660,45,WIPE,2173,0.8692,0,-193.3,-195.99,-182.04,-194.07,-203.79,105,52,71,40,2,0,0,0,0,103.5
661,52,WIPE,1472,0.5888,1,-151.003,-63.28,-138.58,-140.7,-173.73,126,114,34,120,1,0,1,0,0,103.7
662,53,WIPE,1737,0.6948,1,-159.627,-114.58,-143.63,-145.57,-189.68,165,72,34,200,3,0,0,0,1,103.8
663,70,WIPE,2218,0.8872,0,-186.443,-207.7,-158.8,-199.93,-200.6,171,40,71,0,1,0,0,0,0,104.1
664,57,WIPE,2126,0.8504,0,-193.32,-183.32,-177.47,-198.37,-204.12,102,21,88,40,0,0,0,0,0,104.2
665,31,WIPE,2242,0.8968,0,-199.303,-215.02,-184.07,-206.07,-207.77,156,48,54,0,3,0,0,0,0,104.3
666,42,WIPE,2110,0.844,0,-189.14,-198.39,-166.14,-204.34,-196.94,196,7,88,0,4,0,0,0,0,104.4
667,47,WIPE,1415,0.566,1,-154.447,-66.97,-126.22,-167.65,-169.47,231,41,88,0,1,0,1,0,0,104.6
668,49,WIPE,2092,0.8368,0,-186.413,-185.13,-163.53,-198.28,-197.43,138,45,91,0,1,0,0,0,0,104.7
669,58,WIPE,1983,0.7932,0,-176.753,-194.49,-159.99,-197.18,-173.09,210,24,216,0,4,0,0,0,0,104.9
670,47,WIPE,1845,0.738,0,-182.907,-151.74,-179.49,-178.94,-190.29,129,75,125,80,2,0,0,0,0,105.0
671,44,WIPE,2178,0.8712,0,-190.66,-212.36,-168.11,-202.06,-201.81,189,45,88,0,2,0,0,0,0,105.1
672,53,WIPE,1905,0.762,0,-185.317,-167.57,-175.42,-188.06,-192.47,207,35,88,80,2,0,0,0,0,105.3
673,46,WIPE,2140,0.856,0,-202.9,-177.94,-204.44,-203.12,-201.14,54,34,74,0,3,0,0,0,0,105.4
674,39,WIPE,2230,0.892,0,-192.8,-213.38,-186.43,-196.74,-195.23,90,55,125,40,2,0,0,0,0,105.6
675,43,WIPE,2038,0.8152,0,-183.48,-207.19,-172.24,-195.56,-182.64,231,55,176,0,0,0,0,0,0,105.7
676,47,WIPE,1928,0.7712,0,-182.74,-164.2,-175.35,-178.77,-194.1,102,120,88,75,2,0,0,0,0,105.8
677,55,WIPE,1659,0.6636,1,-153.463,-145.86,-143.76,-154.17,-162.46,192,93,230,200,0,0,0,0,2,106.1
678,49,WIPE,1784,0.7136,0,-157.05,-178.64,-140.49,-144.62,-186.04,252,196,105,200,1,0,0,0,0,106.2
679,59,WIPE,1905,0.762,0,-176.407,-145.17,-161.37,-183.13,-184.72,51,41,145,80,1,0,0,0,0,106.4
680,53,WIPE,2000,0.8,0,-178.61,-195.33,-150.88,-197.62,-187.33,270,24,139,0,1,0,0,0,0,106.5
681,51,WIPE,1988,0.7952,0,-188.597,-169.98,-181.33,-192.23,-192.23,153,55,74,0,1,0,0,0,0,106.8
682,44,WIPE,2060,0.824,0,-180.637,-197.95,-149.25,-197.46,-195.2,258,24,91,0,2,0,0,0,0,107.0
683,43,WIPE,2081,0.8324,0,-193.86,-181.78,-190.38,-197.97,-193.23,93,38,125,0,1,0,0,0,0,107.2
684,94,WIPE,1635,0.654,1,-113.447,-117.88,-73.38,-141.38,-125.58,267,89,247,255,1,1,0,0,1,107.6
685,54,WIPE,1825,0.73,0,-160.263,-183.62,-145.47,-184.5,-150.82,141,48,355,35,1,0,0,0,0,107.8
686,48,WIPE,2171,0.8684,0,-186.873,-215.9,-178.7,-194.77,-187.15,78,55,196,40,2,0,0,0,0,107.9
687,41,WIPE,1905,0.762,0,-174.183,-170.3,-168.5,-162.35,-191.7,153,127,85,160,2,0,0,0,0,108.0
688,34,WIPE,2093,0.8372,0,-197.057,-178.52,-193.82,-199.58,-197.77,90,31,91,40,2,0,0,0,0,108.1
689,40,WIPE,1931,0.7724,0,-174.847,-184.06,-161.56,-177.67,-185.31,204,72,159,115,2,0,0,0,0,108.2
690,40,WIPE,2143,0.8572,0,-190.643,-211.25,-181.05,-199.18,-191.7,153,48,156,40,2,0,0,0,0,108.4
691,80,WIPE,2071,0.8284,0,-163.11,-206.43,-157.83,-144.52,-186.98,105,182,142,284,4,0,0,0,0,108.6
692,56,WIPE,1886,0.7544,0,-165.227,-191.71,-163.01,-155.16,-177.51,192,159,196,160,3,0,0,0,0,108.8
693,42,WIPE,1705,0.682,1,-153.613,-121.87,-140.57,-142.65,-177.62,216,117,34,155,2,0,0,0,1,108.9
694,43,WIPE,1909,0.7636,0,-173.74,-184.56,-158.16,-188.75,-174.31,168,62,230,24,2,0,0,0,0,109.1
695,38,WIPE,2223,0.8892,0,-202.18,-203.61,-192.01,-193.07,-221.46,138,72,0,75,1,0,0,0,0,109.2
696,33,WIPE,2014,0.8056,0,-177.853,-205.39,-178.24,-187.78,-167.54,102,100,284,40,2,0,0,0,0,109.3
697,75,WIPE,2141,0.8564,0,-174.167,-203.47,-149.52,-193.61,-179.37,78,28,253,50,2,0,0,0,0,109.6
698,45,WIPE,2242,0.8968,0,-194.76,-220.73,-186.88,-198.02,-199.38,129,41,88,40,2,0,0,0,0,109.7
699,49,WIPE,1953,0.7812,0,-176.343,-193.79,-158.14,-191.65,-179.24,219,82,179,0,3,0,0,0,0,109.9
700,64,WIPE,2209,0.8836,0,-212.257,-201.62,-242.32,-200.83,-193.62,51,48,125,0,2,0,0,0,0,110.0
701,53,WIPE,2138,0.8552,0,-189.53,-205.39,-153.24,-195.71,-219.64,240,55,0,0,0,0,0,0,0,110.2
702,42,WIPE,2019,0.8076,0,-180.867,-196.66,-168.36,-177.23,-197.01,219,104,91,80,2,0,0,0,0,110.3
703,44,WIPE,2185,0.874,0,-193.197,-216.95,-182.05,-204.34,-193.2,162,28,125,0,3,0,0,0,0,110.5
704,38,WIPE,1868,0.7472,0,-185.663,-146.3,-195.95,-172.74,-188.3,63,100,108,120,1,0,0,0,0,110.7
705,60,WIPE,1862,0.7448,0,-181.093,-165.45,-187.25,-168.48,-187.55,177,89,142,115,0,0,0,0,0,110.9
706,40,WIPE,2045,0.818,0,-188.417,-187.98,-179.23,-199.84,-186.18,132,24,179,0,1,0,0,0,0,111.2
707,37,WIPE,2164,0.8656,0,-197.793,-212.07,-197.27,-202.89,-193.22,153,38,145,0,1,0,0,0,0,111.4
708,50,WIPE,1991,0.7964,0,-195.12,-177.99,-224.29,-174.63,-186.44,63,72,179,115,3,0,0,0,0,111.5
709,35,WIPE,2283,0.9132,0,-208.91,-203.84,-220.24,-202.05,-204.44,75,7,68,80,2,0,0,0,0,111.7
710,47,WIPE,2083,0.8332,0,-188.57,-197.88,-172.38,-198.2,-195.13,180,45,125,0,2,0,0,0,0,111.8
711,47,WIPE,1907,0.7628,0,-180.407,-166.05,-175.95,-193.32,-171.95,129,21,213,40,2,0,0,0,0,111.9
712,37,WIPE,1962,0.7848,0,-182.1,-191.16,-174.36,-198.58,-173.36,165,24,250,15,2,0,0,0,0,112.1
713,38,WIPE,2292,0.9168,0,-200.047,-215.4,-193.55,-201.79,-204.8,75,45,88,40,4,0,0,0,0,112.2
714,32,WIPE,1649,0.6596,1,-183.537,-118.36,-174.91,-193.89,-181.81,117,45,165,0,0,0,1,0,1,112.3
715,54,WIPE,1932,0.7728,0,-175.757,-183.53,-156.98,-192.41,-177.88,168,55,179,0,1,0,0,0,0,112.4
716,54,WIPE,2250,0.9,0,-184.157,-215.92,-173.42,-175.58,-203.47,90,89,71,180,2,0,0,0,0,112.6
717,78,WIPE,1626,0.6504,1,-112.27,-109.35,-78.35,-134.46,-124.0,247,65,233,30,3,1,0,0,0,112.9
718,57,WIPE,2227,0.8908,0,-190.837,-198.53,-165.38,-189.35,-217.78,90,79,37,80,1,0,0,0,0,113.0
719,39,WIPE,1569,0.6276,1,-144.597,-106.29,-135.19,-151.51,-147.09,156,59,227,120,2,0,0,0,1,113.2
720,57,WIPE,1940,0.776,0,-170.833,-191.49,-157.84,-173.47,-181.19,216,41,236,144,3,0,0,0,0,113.4
721,45,WIPE,1567,0.6268,1,-181.473,-75.63,-167.28,-181.26,-195.88,90,55,37,0,2,0,1,0,1,113.5
722,47,WIPE,2184,0.8736,0,-189.17,-209.38,-173.93,-200.15,-193.43,150,41,125,0,2,0,0,0,0,113.7
723,39,WIPE,2182,0.8728,0,-199.337,-202.35,-190.9,-207.76,-199.35,129,17,105,0,0,0,0,0,0,113.8
724,42,WIPE,1981,0.7924,0,-187.14,-165.89,-153.69,-195.29,-212.44,219,21,17,30,1,0,0,0,0,113.9
725,44,WIPE,1889,0.7556,0,-182.18,-157.86,-171.31,-188.27,-186.96,141,48,125,40,1,0,0,0,0,114.0
726,63,WIPE,2267,0.9068,0,-192.74,-212.16,-192.41,-178.05,-207.76,117,79,37,200,1,0,0,0,0,114.2
727,33,WIPE,1789,0.7156,0,-187.183,-126.72,-173.77,-190.46,-197.32,144,38,37,30,2,0,0,0,0,114.3
728,50,WIPE,1716,0.6864,1,-154.02,-122.95,-136.35,-148.51,-177.2,177,131,51,120,3,0,0,0,1,114.5
729,30,WIPE,2348,0.9392,0,-208.497,-218.07,-202.02,-209.8,-213.67,87,31,34,0,1,0,0,0,0,114.6
730,51,WIPE,2215,0.886,0,-209.377,-189.75,-218.95,-208.38,-200.8,63,17,71,0,2,0,0,0,0,114.8
731,57,WIPE,1655,0.662,1,-170.73,-118.8,-168.3,-177.09,-166.8,78,62,216,40,2,0,1,0,1,115.0
732,44,WIPE,2108,0.8432,0,-198.383,-179.13,-201.78,-188.44,-204.93,78,45,71,120,3,0,0,0,0,115.2
733,46,WIPE,1614,0.6456,1,-148.12,-115.75,-126.65,-168.36,-149.35,196,38,227,0,3,0,0,0,1,115.4
734,42,WIPE,2232,0.8928,0,-197.487,-213.28,-184.33,-205.8,-202.33,156,24,88,0,2,0,0,0,0,115.5
735,46,WIPE,2208,0.8832,0,-201.04,-204.24,-203.84,-193.44,-205.84,75,59,91,35,1,0,0,0,0,115.7
736,78,WIPE,2146,0.8584,0,-184.0,-193.61,-155.16,-207.53,-189.31,159,0,128,115,1,0,0,0,0,115.9
737,57,WIPE,2104,0.8416,0,-180.91,-209.27,-164.37,-188.34,-190.02,216,55,125,40,2,0,0,0,0,116.1
738,42,WIPE,2162,0.8648,0,-188.303,-211.33,-178.58,-194.0,-192.33,141,55,142,80,1,0,0,0,0,116.2
739,52,WIPE,1555,0.622,1,-154.127,-90.97,-150.12,-151.89,-160.37,78,106,173,80,2,0,1,0,0,116.4
740,40,WIPE,2244,0.8976,0,-195.303,-211.56,-188.41,-196.19,-201.31,90,38,128,80,4,0,0,0,0,116.5
741,59,WIPE,1725,0.69,1,-159.497,-96.71,-142.31,-157.62,-178.56,228,55,0,0,1,0,0,0,0,116.8
742,47,WIPE,2236,0.8944,0,-200.62,-214.93,-201.53,-193.85,-206.48,138,55,71,75,2,0,0,0,0,117.0
743,46,WIPE,1766,0.7064,0,-187.663,-139.08,-176.48,-189.13,-197.38,246,41,54,0,1,0,0,0,0,117.1
744,43,WIPE,2007,0.8028,0,-183.44,-196.41,-175.06,-195.85,-179.41,165,48,213,0,0,0,0,0,0,117.2
745,56,WIPE,1832,0.7328,0,-177.96,-139.43,-160.13,-183.17,-190.58,150,31,91,40,0,0,0,0,0,117.4
746,38,WIPE,2387,0.9548,0,-223.227,-220.63,-252.88,-203.42,-213.38,0,62,51,40,3,0,0,0,0,117.5
747,43,WIPE,2253,0.9012,0,-202.62,-198.33,-185.33,-201.35,-221.18,114,34,0,40,1,0,0,0,0,117.7
748,32,WIPE,2146,0.8584,0,-193.727,-199.67,-192.17,-190.74,-198.27,117,45,125,105,2,0,0,0,0,117.8
749,40,WIPE,1905,0.762,0,-188.393,-166.64,-201.14,-178.1,-185.94,117,86,162,120,0,0,0,0,0,117.9
750,41,WIPE,2184,0.8736,0,-187.58,-214.18,-171.18,-197.73,-193.83,144,30,142,40,3,0,0,0,0,118.1
751,53,WIPE,2147,0.8588,0,-190.81,-197.31,-169.41,-200.26,-202.76,171,41,74,0,1,0,0,0,0,118.3
752,52,WIPE,2124,0.8496,0,-188.327,-198.68,-189.08,-166.37,-209.53,168,141,0,155,0,0,0,0,0,118.4
753,66,WIPE,2238,0.8952,0,-204.74,-195.22,-211.62,-186.58,-216.02,12,65,54,80,0,0,0,0,0,118.7
