episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
2444,32,TIMEOUT,4660,0.932,0,-64.01,-17.92,-72.47,-65.49,-54.07,0,0,0,40,0,0,0,0,0,210.3
2445,15,TIMEOUT,5000,1.0,0,-49.093,-71.62,-48.92,-49.04,-49.32,0,0,0,0,0,0,0,0,0,210.4
2446,55,WIPE,4810,0.962,0,-233.333,-191.42,-244.32,-226.41,-229.27,0,0,0,0,0,0,0,0,0,210.6
2447,38,TIMEOUT,4815,0.963,0,-57.65,-42.57,-35.32,-67.16,-70.47,0,0,0,0,0,0,0,0,0,210.7
2448,33,TIMEOUT,4810,0.962,0,-46.44,-42.42,-48.27,-40.33,-50.72,0,0,0,40,0,0,0,0,0,210.8
2449,25,TIMEOUT,4630,0.926,0,-55.827,-13.62,-68.72,-49.04,-49.72,0,0,0,0,0,0,0,0,0,210.9
2450,27,TIMEOUT,4660,0.932,0,-54.037,-17.87,-61.22,-50.37,-50.52,0,0,0,0,0,0,0,0,0,211.0
2451,42,WIPE,4765,0.953,0,-211.863,-186.02,-202.27,-215.6,-217.72,0,0,15,0,0,0,0,0,0,211.1
2452,36,TIMEOUT,4265,0.853,0,-59.693,36.23,-58.27,-69.09,-51.72,25,0,0,0,0,0,0,0,0,211.2
2453,17,TIMEOUT,4935,0.987,0,-51.5,-61.07,-55.92,-49.01,-49.57,0,0,0,0,0,0,0,0,0,211.3
2454,50,WIPE,4535,0.907,0,-214.29,-148.32,-208.07,-215.53,-219.27,0,0,0,0,0,0,0,0,0,211.4
2455,43,WIPE,4655,0.931,0,-210.063,-167.22,-201.52,-209.3,-219.37,0,0,0,40,0,0,0,0,0,211.5
2456,28,TIMEOUT,4750,0.95,0,-55.837,-33.67,-64.47,-50.12,-52.92,0,0,0,0,0,0,0,0,0,211.7
2457,34,TIMEOUT,4595,0.919,0,-60.863,-9.22,-66.57,-65.75,-50.27,0,0,0,0,0,0,0,0,0,211.8
2458,43,WIPE,4410,0.882,0,-216.377,-130.57,-214.02,-215.54,-219.57,0,0,0,0,0,0,0,0,0,212.0
2459,35,TIMEOUT,4505,0.901,0,-65.113,3.23,-66.42,-73.85,-55.07,0,0,0,0,0,0,0,0,0,212.2
2460,33,TIMEOUT,4135,0.827,0,-59.953,59.78,-67.22,-64.07,-48.57,0,0,0,40,0,0,0,0,0,212.3
2461,16,TIMEOUT,4815,0.963,0,-45.557,-42.82,-39.87,-47.88,-48.92,0,0,0,0,0,0,0,0,0,212.4
2462,27,TIMEOUT,4845,0.969,0,-63.697,-46.12,-67.82,-72.4,-50.87,0,0,0,0,0,0,0,0,0,212.5
2463,33,WIPE,4810,0.962,0,-217.13,-191.62,-212.27,-218.25,-220.87,0,0,0,0,0,0,0,0,0,212.7
2464,29,TIMEOUT,5000,1.0,0,-44.337,-69.22,-33.07,-48.47,-51.47,0,0,0,0,0,0,0,0,0,212.8
2465,29,TIMEOUT,4935,0.987,0,-55.503,-59.17,-60.67,-52.77,-53.07,0,0,0,0,0,0,0,0,0,212.9
2466,26,TIMEOUT,4845,0.969,0,-56.77,-46.32,-65.47,-52.22,-52.62,0,0,0,0,0,0,0,0,0,213.0
2467,7,TIMEOUT,5000,1.0,0,-50.533,-71.87,-51.92,-49.66,-50.02,0,0,0,0,0,0,0,0,0,213.0
2468,20,TIMEOUT,4815,0.963,0,-52.267,-42.52,-56.72,-49.86,-50.22,0,0,0,0,0,0,0,0,0,213.1
2469,20,TIMEOUT,5000,1.0,0,-47.34,-70.12,-44.82,-48.08,-49.12,0,0,0,0,0,0,0,0,0,213.1
2470,10,TIMEOUT,5000,1.0,0,-48.403,-71.27,-47.97,-48.32,-48.92,0,0,0,0,0,0,0,0,0,213.2
2471,11,TIMEOUT,5000,1.0,0,-51.29,-71.77,-54.37,-49.28,-50.22,0,0,0,0,0,0,0,0,0,213.2
2472,39,TIMEOUT,4815,0.963,0,-62.083,-40.82,-47.82,-67.21,-71.22,0,0,0,0,0,0,0,0,0,213.3
2473,28,TIMEOUT,5000,1.0,0,-50.503,-71.02,-33.22,-66.97,-51.32,0,0,0,0,0,0,0,0,0,213.4
2474,28,TIMEOUT,4595,0.919,0,-60.67,-8.47,-63.82,-69.77,-48.42,0,0,0,0,0,0,0,0,0,213.5
2475,23,TIMEOUT,4905,0.981,0,-54.03,-56.07,-57.67,-51.95,-52.47,0,0,0,0,0,0,0,0,0,213.6
2476,32,WIPE,4815,0.963,0,-216.547,-190.62,-210.82,-217.25,-221.57,0,0,0,0,0,0,0,0,0,213.7
2477,41,WIPE,4685,0.937,0,-211.52,-170.02,-200.67,-214.12,-219.77,0,0,0,0,0,0,0,0,0,213.8
2478,50,WIPE,4315,0.863,0,-217.473,-115.22,-216.82,-215.88,-219.72,0,0,0,0,0,0,0,0,0,214.0
2479,38,WIPE,4720,0.944,0,-218.423,-177.82,-216.67,-217.33,-221.27,0,0,0,0,0,0,0,0,0,214.1
2480,43,TIMEOUT,4780,0.956,0,-68.81,-36.22,-75.02,-74.69,-56.72,0,0,0,0,0,0,0,0,0,214.3
2481,16,TIMEOUT,4905,0.981,0,-49.677,-56.47,-50.17,-49.09,-49.77,0,0,0,0,0,0,0,0,0,214.3
2482,24,TIMEOUT,4840,0.968,0,-56.697,-47.67,-66.97,-50.25,-52.87,0,0,0,0,0,0,0,0,0,214.4
2483,34,TIMEOUT,4320,0.864,0,-61.617,31.93,-57.12,-72.56,-55.17,0,0,0,0,0,0,0,0,0,214.5
2484,31,TIMEOUT,4845,0.969,0,-45.617,-48.32,-41.02,-45.96,-49.87,0,0,0,0,0,0,0,0,0,214.6
2485,20,TIMEOUT,5000,1.0,0,-51.82,-70.82,-56.07,-49.47,-49.92,0,0,0,0,0,0,0,0,0,214.7
2486,24,TIMEOUT,4875,0.975,0,-53.817,-53.27,-60.72,-50.06,-50.67,0,0,0,0,0,0,0,0,0,214.8
2487,18,TIMEOUT,4875,0.975,0,-51.633,-53.57,-56.27,-49.11,-49.52,0,0,0,0,0,0,0,0,0,214.8
2488,20,TIMEOUT,4870,0.974,0,-46.04,-50.52,-41.22,-47.73,-49.17,0,0,0,0,0,0,0,0,0,214.9
2489,19,TIMEOUT,4905,0.981,0,-49.133,-55.87,-49.37,-48.76,-49.27,0,0,0,0,0,0,0,0,0,215.0
2490,31,TIMEOUT,4905,0.981,0,-58.84,-54.92,-67.67,-53.03,-55.82,0,0,0,0,0,0,0,0,0,215.0
2491,40,WIPE,4815,0.963,0,-212.023,-190.37,-200.92,-215.23,-219.92,0,0,0,0,0,0,0,0,0,215.1
2492,15,TIMEOUT,4725,0.945,0,-44.893,-32.97,-36.92,-48.64,-49.12,25,0,0,0,0,0,0,0,0,215.2
2493,19,TIMEOUT,5000,1.0,0,-46.903,-70.27,-42.72,-47.72,-50.27,0,0,0,0,0,0,0,0,0,215.3
2494,41,WIPE,4465,0.893,0,-219.5,-139.47,-222.52,-216.01,-219.97,0,0,0,0,0,0,0,0,0,215.4
2495,30,TIMEOUT,4195,0.839,0,-56.027,50.23,-63.37,-50.29,-54.42,0,0,0,0,0,0,0,0,0,215.5
2496,13,TIMEOUT,5000,1.0,0,-50.963,-71.22,-54.02,-49.05,-49.82,0,0,0,0,0,0,0,0,0,215.6
2497,39,TIMEOUT,4380,0.876,0,-62.593,23.23,-64.92,-50.34,-72.52,0,0,0,0,0,0,0,0,0,215.7
2498,31,WIPE,4505,0.901,0,-217.707,-144.37,-210.82,-219.28,-223.02,0,0,0,0,0,0,0,0,0,215.8
2499,35,WIPE,4780,0.956,0,-222.923,-185.32,-225.97,-220.03,-222.77,0,0,0,0,0,0,0,0,0,215.9
2500,16,TIMEOUT,4935,0.987,0,-46.197,-60.82,-41.97,-47.6,-49.02,0,0,0,0,0,0,0,0,0,216.1
2501,26,TIMEOUT,4475,0.895,0,-55.163,9.88,-61.62,-51.7,-52.17,0,0,0,0,0,0,0,0,0,216.2
2502,19,TIMEOUT,4935,0.987,0,-47.337,-60.42,-41.27,-50.02,-50.72,0,0,0,0,0,0,0,0,0,216.3
2503,38,TIMEOUT,4690,0.938,0,-54.093,-22.17,-44.12,-67.09,-51.07,0,0,0,0,0,0,0,0,0,216.4
2504,24,TIMEOUT,4935,0.987,0,-46.593,-61.97,-37.17,-50.34,-52.27,0,0,0,0,0,0,0,0,0,216.6
2505,26,TIMEOUT,4875,0.975,0,-61.12,-52.52,-56.82,-52.02,-74.52,0,0,0,0,0,0,0,0,0,216.7
2506,28,TIMEOUT,4720,0.944,0,-61.143,-30.07,-63.12,-66.79,-53.52,0,0,0,40,0,0,0,0,0,216.8
2507,16,TIMEOUT,4720,0.944,0,-46.183,-30.42,-41.72,-47.91,-48.92,0,0,0,0,0,0,0,0,0,216.8
2508,43,WIPE,4565,0.913,0,-214.65,-151.67,-213.77,-210.41,-219.77,0,0,0,40,0,0,0,0,0,217.0
2509,35,TIMEOUT,4660,0.932,0,-50.95,-18.82,-49.87,-46.81,-56.17,0,0,0,40,0,0,0,0,0,217.1
2510,23,TIMEOUT,4875,0.975,0,-55.923,-51.27,-62.67,-52.48,-52.62,0,0,0,0,0,0,0,0,0,217.2
2511,14,TIMEOUT,5000,1.0,0,-51.763,-70.92,-56.72,-48.95,-49.62,0,0,0,0,0,0,0,0,0,217.3
2512,37,WIPE,4690,0.938,0,-212.327,-172.42,-203.92,-214.89,-218.17,0,0,0,0,0,0,0,0,0,217.4
2513,16,TIMEOUT,4840,0.968,0,-47.363,-46.47,-43.92,-48.65,-49.52,0,0,0,0,0,0,0,0,0,217.5
2514,24,TIMEOUT,4525,0.905,0,-46.397,0.63,-40.07,-47.8,-51.32,10,0,0,0,0,0,0,0,0,217.6
2515,43,WIPE,3945,0.789,0,-220.477,-61.62,-220.02,-219.49,-221.92,0,5,0,0,0,0,0,0,0,217.9
2516,33,TIMEOUT,5000,1.0,0,-56.35,-72.07,-59.72,-52.91,-56.42,0,0,0,0,0,0,0,0,0,218.0
2517,28,TIMEOUT,4465,0.893,0,-54.563,8.08,-62.47,-50.2,-51.02,10,0,0,0,0,0,0,0,0,218.2
2518,41,WIPE,4750,0.95,0,-216.45,-180.17,-214.42,-213.21,-221.72,0,0,0,40,0,0,0,0,0,218.5
2519,48,WIPE,4750,0.95,0,-207.313,-182.67,-193.97,-208.7,-219.27,0,0,0,40,0,0,0,0,0,218.7
2520,30,TIMEOUT,4475,0.895,0,-53.6,9.73,-65.27,-47.66,-47.87,0,0,0,0,0,0,0,0,0,219.0
2521,31,WIPE,4690,0.938,0,-227.607,-174.22,-235.62,-223.38,-223.82,0,0,0,0,0,0,0,0,0,219.1
2522,32,TIMEOUT,4685,0.937,0,-52.223,-21.82,-58.92,-48.23,-49.52,0,5,0,0,0,0,0,0,0,219.2
2523,16,TIMEOUT,4780,0.956,0,-46.13,-37.27,-41.82,-47.5,-49.07,0,0,0,0,0,0,0,0,0,219.3
2524,11,TIMEOUT,5000,1.0,0,-47.177,-70.97,-44.82,-47.99,-48.72,0,0,0,0,0,0,0,0,0,219.4
2525,43,TIMEOUT,4660,0.932,0,-47.657,-17.02,-26.87,-65.78,-50.32,0,0,0,0,0,0,0,0,0,219.5
2526,22,TIMEOUT,4595,0.919,0,-48.553,-9.07,-49.57,-47.97,-48.12,0,0,0,0,0,0,0,0,0,219.6
2527,30,TIMEOUT,4840,0.968,0,-47.707,-46.97,-44.07,-46.23,-52.82,0,0,0,0,0,0,0,0,0,219.9
2528,22,TIMEOUT,4660,0.932,0,-47.73,-18.42,-43.57,-49.35,-50.27,0,0,0,0,0,0,0,0,0,220.0
2529,36,TIMEOUT,4535,0.907,0,-61.823,1.88,-45.57,-68.48,-71.42,0,0,0,0,0,0,0,0,0,220.2
2530,44,WIPE,4325,0.865,0,-212.467,-119.17,-186.07,-224.16,-227.17,25,0,0,0,0,0,0,0,0,220.6
2531,19,TIMEOUT,4800,0.96,0,-44.557,-41.47,-36.57,-48.13,-48.97,10,0,0,0,0,0,0,0,0,220.7
2532,21,TIMEOUT,5000,1.0,0,-52.223,-70.87,-60.77,-45.43,-50.47,0,0,0,40,0,0,0,0,0,220.7
2533,21,TIMEOUT,4655,0.931,0,-49.707,-18.37,-49.92,-49.23,-49.97,0,0,0,0,0,0,0,0,0,220.8
2534,40,TIMEOUT,4070,0.814,0,-64.47,69.88,-67.52,-73.42,-52.47,0,0,0,0,0,0,0,0,0,221.0
2535,44,TIMEOUT,4550,0.91,0,-56.997,-4.12,-41.97,-59.1,-69.92,0,0,15,40,0,0,0,0,0,221.1
2536,38,WIPE,4750,0.95,0,-221.11,-181.37,-223.77,-218.94,-220.62,0,0,0,0,0,0,0,0,0,221.2
2537,30,TIMEOUT,4660,0.932,0,-56.443,-19.72,-63.42,-52.49,-53.42,0,0,0,0,0,0,0,0,0,221.3
2538,41,WIPE,3885,0.777,0,-219.787,-51.77,-212.52,-219.87,-226.97,0,0,0,40,0,0,0,0,0,221.4
2539,11,TIMEOUT,5000,1.0,0,-51.977,-71.62,-57.07,-49.59,-49.27,0,0,0,0,0,0,0,0,0,221.5
2540,19,TIMEOUT,4935,0.987,0,-49.55,-60.42,-54.07,-41.81,-52.77,0,0,0,50,0,0,0,0,0,221.5
2541,20,TIMEOUT,4685,0.937,0,-44.883,-23.57,-42.17,-41.01,-51.47,0,5,0,40,0,0,0,0,0,221.6
2542,27,TIMEOUT,4565,0.913,0,-48.567,-4.12,-48.67,-48.61,-48.42,0,0,0,0,0,0,0,0,0,221.7
2543,32,TIMEOUT,4630,0.926,0,-50.487,-12.82,-48.12,-50.72,-52.62,0,0,0,0,0,0,0,0,0,221.8
2544,18,TIMEOUT,4630,0.926,0,-47.803,-16.87,-50.62,-42.77,-50.02,0,0,0,40,0,0,0,0,0,221.8
2545,13,TIMEOUT,5000,1.0,0,-50.6,-71.77,-50.52,-49.26,-52.02,0,0,0,0,0,0,0,0,0,221.9
2546,40,TIMEOUT,4470,0.894,0,-61.013,9.33,-69.07,-65.5,-48.47,0,0,0,40,1,0,0,0,0,222.0
2547,47,TIMEOUT,4165,0.833,0,-64.787,56.63,-64.52,-73.22,-56.62,0,0,0,0,0,0,0,0,0,222.2
2548,20,TIMEOUT,4750,0.95,0,-51.547,-32.52,-54.87,-49.55,-50.22,0,0,0,0,0,0,0,0,0,222.3
2549,24,TIMEOUT,5000,1.0,0,-55.263,-70.17,-64.77,-46.5,-54.52,0,0,0,40,1,0,0,0,0,222.4
2550,27,TIMEOUT,4810,0.962,0,-50.82,-41.52,-49.37,-51.77,-51.32,0,0,0,0,1,0,0,0,0,222.5
2551,27,TIMEOUT,4320,0.864,0,-52.063,33.28,-50.77,-49.95,-55.47,0,0,0,0,0,0,0,0,0,222.5
2552,21,TIMEOUT,4530,0.906,0,-48.407,-2.17,-52.12,-42.38,-50.72,0,5,0,40,0,0,0,0,0,222.7
2553,34,TIMEOUT,4750,0.95,0,-59.27,-33.22,-73.72,-47.77,-56.32,0,0,0,40,0,0,0,0,0,222.8
2554,29,TIMEOUT,4860,0.972,0,-44.017,-52.62,-40.72,-40.16,-51.17,10,5,0,40,0,0,0,0,0,222.8
2555,12,TIMEOUT,5000,1.0,0,-52.73,-71.72,-58.42,-49.5,-50.27,0,0,0,0,0,0,0,0,0,222.9
2556,11,TIMEOUT,5000,1.0,0,-51.297,-71.92,-54.62,-49.25,-50.02,0,0,0,0,0,0,0,0,0,223.0
2557,21,TIMEOUT,4565,0.913,0,-54.537,-4.52,-64.67,-48.67,-50.27,0,0,0,0,0,0,0,0,0,223.0
2558,25,TIMEOUT,5000,1.0,0,-54.38,-70.87,-62.17,-50.1,-50.87,0,0,0,0,0,0,0,0,0,223.1
2559,12,TIMEOUT,4895,0.979,0,-45.723,-56.77,-37.37,-49.33,-50.47,10,0,0,0,0,0,0,0,0,223.1
2560,28,TIMEOUT,4810,0.962,0,-54.707,-43.02,-61.42,-52.83,-49.87,0,0,0,0,1,0,0,0,0,223.2
2561,35,TIMEOUT,4690,0.938,0,-71.87,-24.97,-65.07,-73.72,-76.82,0,0,0,0,0,0,0,0,0,223.3
2562,37,TIMEOUT,4875,0.975,0,-57.18,-50.02,-47.22,-70.25,-54.07,0,0,0,0,0,0,0,0,0,223.4
2563,39,TIMEOUT,4155,0.831,0,-57.127,55.78,-63.07,-52.34,-55.97,10,0,0,0,0,0,0,0,0,223.6
2564,16,TIMEOUT,5000,1.0,0,-53.793,-71.12,-59.32,-49.44,-52.62,0,0,0,0,0,0,0,0,0,223.8
2565,10,TIMEOUT,5000,1.0,0,-48.42,-71.17,-47.27,-48.32,-49.67,0,0,0,0,0,0,0,0,0,223.8
2566,26,TIMEOUT,5000,1.0,0,-60.907,-71.37,-61.17,-68.13,-53.42,0,0,0,40,0,0,0,0,0,224.0
2567,33,TIMEOUT,4715,0.943,0,-60.93,-25.97,-56.77,-50.95,-75.07,0,0,0,0,0,0,0,0,0,224.1
2568,24,TIMEOUT,4505,0.901,0,-58.597,2.83,-73.97,-49.15,-52.67,0,0,0,0,0,0,0,0,0,224.3
2569,17,TIMEOUT,4690,0.938,0,-49.54,-23.82,-49.77,-48.78,-50.07,0,0,0,0,0,0,0,0,0,224.4
2570,30,TIMEOUT,5000,1.0,0,-48.853,-70.87,-49.22,-48.37,-48.97,0,0,0,0,0,0,0,0,0,224.6
2571,10,TIMEOUT,4890,0.978,0,-46.453,-57.02,-43.87,-48.77,-46.72,0,0,15,0,1,0,0,0,0,224.6
2572,17,TIMEOUT,5000,1.0,0,-54.483,-70.87,-62.07,-51.26,-50.12,0,0,0,0,0,0,0,0,0,224.7
2573,25,TIMEOUT,5000,1.0,0,-56.843,-70.62,-45.87,-51.04,-73.62,0,0,0,0,0,0,0,0,0,224.7
2574,32,TIMEOUT,4345,0.869,0,-54.57,22.28,-66.02,-46.77,-50.92,20,0,15,40,0,0,0,0,0,224.9
2575,21,TIMEOUT,4690,0.938,0,-49.097,-25.57,-47.87,-45.4,-54.02,0,0,0,40,0,0,0,0,0,224.9
2576,23,TIMEOUT,4505,0.901,0,-47.793,4.88,-42.82,-49.99,-50.57,0,0,0,0,0,0,0,0,0,225.0
2577,10,TIMEOUT,4905,0.981,0,-46.537,-56.82,-41.22,-48.92,-49.47,0,0,0,0,0,0,0,0,0,225.0
2578,18,TIMEOUT,4660,0.932,0,-50.033,-19.12,-49.32,-50.41,-50.37,0,0,0,0,0,0,0,0,0,225.1
2579,7,TIMEOUT,5000,1.0,0,-47.7,-71.62,-44.32,-49.11,-49.67,0,0,0,0,0,0,0,0,0,225.1
2580,16,TIMEOUT,4845,0.969,0,-46.343,-49.67,-44.82,-44.89,-49.32,0,0,0,40,0,0,0,0,0,225.2
2581,21,TIMEOUT,4905,0.981,0,-47.103,-58.42,-44.62,-47.77,-48.92,0,0,0,0,0,0,0,0,0,225.2
2582,14,TIMEOUT,4815,0.963,0,-45.247,-43.07,-37.57,-48.75,-49.42,0,0,0,0,0,0,0,0,0,225.3
2583,30,TIMEOUT,4195,0.839,0,-54.183,52.33,-56.67,-52.11,-53.77,0,0,0,0,0,0,0,0,0,225.4
2584,32,TIMEOUT,4320,0.864,0,-58.567,31.68,-70.27,-52.46,-52.97,0,0,0,0,1,0,0,0,0,225.5
2585,20,TIMEOUT,4535,0.907,0,-54.72,0.03,-64.12,-49.47,-50.57,0,0,0,0,0,0,0,0,0,225.5
2586,24,TIMEOUT,4565,0.913,0,-57.277,-6.17,-67.17,-51.79,-52.87,0,0,0,0,0,0,0,0,0,225.6
2587,32,TIMEOUT,4470,0.894,0,-55.097,8.88,-59.72,-52.15,-53.42,0,0,0,0,0,0,0,0,0,225.7
2588,37,TIMEOUT,4160,0.832,0,-60.737,58.13,-55.27,-73.82,-53.12,0,0,0,0,0,0,0,0,0,225.8
2589,40,WIPE,4100,0.82,0,-219.677,-84.27,-213.57,-218.49,-226.97,0,0,0,40,0,0,0,0,0,225.9
2590,40,TIMEOUT,4225,0.845,0,-53.367,47.13,-57.17,-47.11,-55.82,0,0,0,40,0,0,0,0,0,226.1
2591,31,TIMEOUT,4595,0.919,0,-55.443,-7.92,-49.07,-67.89,-49.37,0,0,0,0,0,0,0,0,0,226.3
2592,38,TIMEOUT,4315,0.863,0,-62.427,32.83,-58.42,-74.09,-54.77,0,0,0,0,0,0,0,0,0,226.4
2593,13,TIMEOUT,5000,1.0,0,-49.4,-71.72,-48.77,-49.31,-50.12,0,0,0,0,0,0,0,0,0,226.5
2594,21,TIMEOUT,4750,0.95,0,-46.503,-32.97,-40.97,-48.92,-49.62,0,0,0,0,0,0,0,0,0,226.5
2595,29,TIMEOUT,4500,0.9,0,-57.617,4.03,-69.17,-51.66,-52.02,0,0,0,0,0,0,0,0,0,226.7
2596,37,TIMEOUT,4010,0.802,0,-62.9,79.08,-63.52,-69.16,-56.02,0,0,0,40,0,0,0,0,0,226.8
2597,16,TIMEOUT,4935,0.987,0,-46.71,-61.22,-48.47,-42.39,-49.27,0,0,0,40,0,0,0,0,0,226.8
2598,19,TIMEOUT,4560,0.912,0,-46.79,-4.47,-42.22,-48.18,-49.97,0,5,0,0,0,0,0,0,0,226.9
2599,12,TIMEOUT,5000,1.0,0,-48.693,-71.27,-45.82,-48.59,-51.67,0,0,0,0,0,0,0,0,0,227.0
2600,7,TIMEOUT,5000,1.0,0,-50.733,-72.07,-52.02,-49.66,-50.52,0,0,0,0,0,0,0,0,0,227.0
2601,35,WIPE,4155,0.831,0,-218.197,-92.62,-203.82,-223.9,-226.87,10,0,0,0,0,0,0,0,0,227.1
2602,35,TIMEOUT,4320,0.864,0,-54.457,32.08,-58.82,-52.38,-52.17,0,0,0,0,0,0,0,0,0,227.2
2603,26,TIMEOUT,4630,0.926,0,-55.897,-13.67,-67.37,-49.75,-50.57,0,0,0,0,0,0,0,0,0,227.3
2604,27,TIMEOUT,5000,1.0,0,-41.34,-68.97,-31.32,-42.03,-50.67,0,0,0,40,0,0,0,0,0,227.4
2605,28,TIMEOUT,4225,0.845,0,-48.177,45.68,-42.67,-50.64,-51.22,0,0,0,0,0,0,0,0,0,227.5
2606,16,TIMEOUT,4935,0.987,0,-47.963,-60.97,-46.07,-49.05,-48.77,0,0,0,0,0,0,0,0,0,227.5
2607,29,TIMEOUT,4505,0.901,0,-57.067,3.18,-68.67,-49.46,-53.07,0,0,0,0,0,0,0,0,0,227.7
2608,39,TIMEOUT,4135,0.827,0,-52.987,62.43,-49.22,-54.47,-55.27,0,0,0,0,0,0,0,0,0,227.9
2609,37,TIMEOUT,4105,0.821,0,-56.46,64.38,-59.22,-53.09,-57.07,0,0,0,0,0,0,0,0,0,228.1
2610,39,TIMEOUT,4280,0.856,0,-62.43,37.33,-59.27,-71.95,-56.07,0,5,0,0,0,0,0,0,0,228.4
2611,31,TIMEOUT,4285,0.857,0,-55.057,36.53,-61.17,-52.98,-51.02,0,0,0,0,0,0,0,0,0,228.5
2612,41,WIPE,4225,0.845,0,-220.683,-102.52,-209.27,-224.71,-228.07,0,0,0,0,0,0,0,0,0,228.6
2613,24,TIMEOUT,4875,0.975,0,-53.33,-50.57,-57.77,-51.2,-51.02,0,0,0,0,0,0,0,0,0,228.7
2614,17,TIMEOUT,4720,0.944,0,-50.81,-28.67,-51.12,-50.84,-50.47,0,0,0,0,0,0,0,0,0,228.8
2615,37,TIMEOUT,4195,0.839,0,-49.287,52.53,-55.57,-41.62,-50.67,0,0,0,40,0,0,0,0,0,228.9
2616,17,TIMEOUT,4715,0.943,0,-45.82,-28.42,-40.07,-47.42,-49.97,0,5,0,0,0,0,0,0,0,228.9
2617,24,TIMEOUT,4445,0.889,0,-53.693,13.88,-54.97,-50.39,-55.72,0,0,0,0,0,0,0,0,0,229.0
2618,26,TIMEOUT,4445,0.889,0,-54.71,14.43,-62.12,-50.24,-51.77,0,0,0,0,0,0,0,0,0,229.1
2619,31,TIMEOUT,4750,0.95,0,-55.2,-32.47,-64.92,-47.11,-53.57,0,0,0,40,0,0,0,0,0,229.2
2620,31,TIMEOUT,5000,1.0,0,-46.5,-69.27,-42.97,-43.56,-52.97,0,0,0,40,0,0,0,0,0,229.2
2621,39,TIMEOUT,4010,0.802,0,-65.0,79.13,-64.52,-73.31,-57.17,0,0,0,0,0,0,0,0,0,229.4
2622,17,TIMEOUT,5000,1.0,0,-51.353,-70.67,-55.27,-49.27,-49.52,0,0,0,0,0,0,0,0,0,229.4
2623,15,TIMEOUT,4735,0.947,0,-44.937,-32.97,-40.17,-45.87,-48.77,0,15,0,0,0,0,0,0,0,229.5
2624,34,WIPE,4255,0.851,0,-221.427,-108.47,-216.12,-222.99,-225.17,0,0,0,0,0,0,0,0,0,229.6
2625,17,TIMEOUT,4720,0.944,0,-46.927,-28.67,-42.62,-48.74,-49.42,0,0,0,0,0,0,0,0,0,229.7
2626,19,TIMEOUT,5000,1.0,0,-52.473,-71.07,-57.72,-49.93,-49.77,0,0,0,0,0,0,0,0,0,229.7
2627,12,TIMEOUT,5000,1.0,0,-48.437,-71.62,-52.52,-42.87,-49.92,0,0,0,40,0,0,0,0,0,229.7
2628,28,TIMEOUT,4750,0.95,0,-62.567,-33.67,-61.92,-72.41,-53.37,0,0,0,0,0,0,0,0,0,229.8
2629,33,TIMEOUT,4535,0.907,0,-55.82,-0.97,-60.72,-50.17,-56.57,0,0,0,0,0,0,0,0,0,229.9
2630,44,WIPE,4565,0.913,0,-212.833,-151.52,-197.22,-218.91,-222.37,0,0,0,0,0,0,0,0,0,230.1
2631,24,TIMEOUT,4630,0.926,0,-50.41,-16.47,-51.72,-49.29,-50.22,0,0,0,0,0,0,0,0,0,230.1
2632,43,WIPE,4345,0.869,0,-219.423,-120.72,-210.12,-222.88,-225.27,0,0,0,0,0,0,0,0,0,230.2
2633,17,TIMEOUT,4815,0.963,0,-45.497,-42.72,-39.47,-47.8,-49.22,0,0,0,0,0,0,0,0,0,230.3
2634,17,TIMEOUT,5000,1.0,0,-47.293,-71.27,-45.27,-48.04,-48.57,0,0,0,0,0,0,0,0,0,230.4
2635,11,TIMEOUT,5000,1.0,0,-51.593,-71.47,-55.32,-49.64,-49.82,0,0,0,0,0,0,0,0,0,230.4
2636,37,TIMEOUT,4535,0.907,0,-57.777,0.08,-48.47,-72.99,-51.87,0,0,0,0,1,0,0,0,0,230.5
2637,16,TIMEOUT,4780,0.956,0,-47.253,-39.57,-41.07,-49.27,-51.42,0,0,0,0,0,0,0,0,0,230.5
2638,12,TIMEOUT,5000,1.0,0,-47.593,-70.87,-44.77,-48.59,-49.42,0,0,0,0,0,0,0,0,0,230.6
2639,13,TIMEOUT,4815,0.963,0,-47.16,-43.17,-44.67,-47.94,-48.87,0,0,0,0,0,0,0,0,0,230.6
2640,17,TIMEOUT,4630,0.926,0,-46.98,-14.62,-42.67,-48.7,-49.57,0,0,0,0,0,0,0,0,0,230.7
2641,20,TIMEOUT,4935,0.987,0,-49.72,-60.97,-51.62,-48.67,-48.87,0,0,0,0,0,0,0,0,0,230.7
2642,25,TIMEOUT,4565,0.913,0,-46.333,-4.22,-37.72,-50.36,-50.92,0,0,0,0,0,0,0,0,0,230.8
2643,41,TIMEOUT,4350,0.87,0,-60.2,28.28,-49.37,-73.96,-57.27,0,0,0,0,0,0,0,0,0,231.0
2644,49,WIPE,4500,0.9,0,-216.693,-142.42,-213.67,-213.44,-222.97,0,0,0,40,0,0,0,0,0,231.1
2645,30,TIMEOUT,4505,0.901,0,-54.033,5.68,-59.12,-49.21,-53.77,0,0,0,0,0,0,0,0,0,231.2
