episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
1517,33,WIPE,4880,0.976,0,-204.31,-205.87,-192.77,-205.19,-214.97,10,30,15,40,3,0,0,0,0,168.9
1518,34,WIPE,4755,0.951,0,-196.537,-214.74,-195.84,-194.63,-199.14,105,60,80,40,2,0,0,0,0,169.0
1519,36,WIPE,4805,0.961,0,-206.017,-214.45,-200.85,-207.55,-209.65,100,30,65,0,0,0,0,0,0,169.0
1520,30,WIPE,4720,0.944,0,-197.477,-194.45,-195.0,-192.23,-205.2,60,35,60,80,3,0,0,0,0,169.2
1521,34,WIPE,4890,0.978,0,-206.973,-216.71,-191.21,-211.8,-217.91,90,20,0,0,1,0,0,0,0,169.3
1522,31,WIPE,4775,0.955,0,-208.997,-199.52,-218.12,-207.8,-201.07,0,30,100,0,2,0,0,0,0,169.4
1523,35,WIPE,4855,0.971,0,-205.38,-204.07,-207.62,-192.4,-216.12,35,45,0,110,2,0,0,0,0,169.5
1524,48,WIPE,4450,0.89,0,-189.967,-144.54,-174.79,-189.92,-205.19,85,45,15,40,1,0,0,0,0,169.7
1525,25,WIPE,4681,0.9362,0,-200.097,-186.28,-191.38,-205.43,-203.48,74,25,65,0,2,0,0,0,0,169.7
1526,40,WIPE,4915,0.983,0,-222.54,-207.23,-243.38,-209.56,-214.68,0,20,0,0,4,0,0,0,0,169.9
1527,30,WIPE,4765,0.953,0,-199.163,-204.07,-194.42,-200.0,-203.07,80,20,70,40,2,0,0,0,0,170.0
1528,36,WIPE,4650,0.93,0,-200.103,-168.77,-192.97,-202.62,-204.72,20,30,45,0,0,0,0,0,0,170.1
1529,33,WIPE,4580,0.916,0,-198.717,-153.57,-195.52,-195.96,-204.67,25,15,35,40,2,0,0,0,0,170.2
1530,19,WIPE,4985,0.997,0,-222.373,-219.47,-230.17,-212.53,-224.42,0,15,0,40,1,0,0,0,0,170.3
1531,29,WIPE,4855,0.971,0,-205.817,-217.03,-198.63,-208.69,-210.13,80,15,50,40,1,0,0,0,0,170.3
1532,38,WIPE,4845,0.969,0,-215.607,-205.01,-228.16,-210.35,-208.31,25,15,50,0,1,0,0,0,0,170.4
1533,28,WIPE,4746,0.9492,0,-204.27,-187.94,-192.69,-209.13,-210.99,79,5,15,0,3,0,0,0,0,170.6
1534,39,WIPE,4805,0.961,0,-209.483,-204.68,-212.78,-205.49,-210.18,70,30,30,0,1,0,0,0,0,170.7
1535,36,WIPE,4815,0.963,0,-201.557,-214.54,-197.99,-203.09,-203.59,90,10,85,40,0,0,0,0,0,170.7
1536,48,WIPE,4619,0.9238,0,-185.723,-179.41,-162.46,-192.1,-202.61,125,25,50,40,5,0,0,0,0,170.9
1537,48,WIPE,4810,0.962,0,-192.127,-218.24,-180.89,-194.95,-200.54,35,60,95,80,0,0,0,0,0,171.0
1538,44,WIPE,4335,0.867,0,-180.59,-131.14,-165.54,-190.69,-185.54,60,40,130,0,1,0,0,0,0,171.2
1539,41,WIPE,4365,0.873,0,-181.887,-130.27,-173.07,-181.07,-191.52,55,40,70,80,1,0,0,0,0,171.3
1540,39,WIPE,4745,0.949,0,-202.417,-181.23,-186.48,-204.99,-215.78,50,15,0,0,2,0,0,0,0,171.4
1541,42,WIPE,4120,0.824,0,-182.943,-75.92,-178.37,-180.79,-189.67,45,25,35,40,1,0,0,0,0,171.5
1542,38,WIPE,4665,0.933,0,-191.517,-201.67,-187.82,-195.41,-191.32,110,30,130,40,0,0,0,0,0,171.6
1543,36,WIPE,4775,0.955,0,-197.02,-213.17,-191.57,-198.97,-200.52,60,50,115,40,0,0,0,0,0,171.7
1544,46,WIPE,4535,0.907,0,-191.01,-167.1,-188.3,-198.78,-185.95,45,25,145,0,2,0,0,0,0,171.9
1545,54,WIPE,4580,0.916,0,-183.2,-177.58,-153.03,-196.34,-200.23,120,30,85,80,2,0,0,0,0,172.0
1546,28,WIPE,4745,0.949,0,-196.463,-213.25,-193.9,-208.89,-186.6,60,15,180,0,2,0,0,0,0,172.1
1547,41,WIPE,4860,0.972,0,-200.843,-214.32,-184.57,-209.19,-208.77,80,15,45,0,3,0,0,0,0,172.2
1548,25,WIPE,4920,0.984,0,-212.623,-217.03,-213.83,-207.61,-216.43,10,35,35,40,1,0,0,0,0,172.3
1549,22,WIPE,4730,0.946,0,-205.08,-194.69,-202.99,-209.21,-203.04,45,15,85,0,1,0,0,0,0,172.4
1550,33,WIPE,4710,0.942,0,-191.18,-209.89,-178.14,-203.86,-191.54,120,25,145,0,1,0,0,0,0,172.5
1551,33,WIPE,4639,0.9278,0,-190.75,-198.22,-196.12,-196.46,-179.67,30,51,215,40,3,0,0,0,0,172.5
1552,29,WIPE,4760,0.952,0,-200.22,-211.2,-198.0,-208.01,-194.65,70,20,150,0,2,0,0,0,0,172.7
1553,51,WIPE,4480,0.896,0,-186.17,-157.57,-182.37,-178.67,-197.47,95,30,80,120,0,0,0,0,0,172.8
1554,23,WIPE,4860,0.972,0,-207.893,-215.38,-209.53,-200.22,-213.93,50,55,35,40,0,0,0,0,0,172.8
1555,35,WIPE,4640,0.928,0,-193.427,-185.1,-184.2,-189.88,-206.2,70,50,80,80,0,0,0,0,0,173.0
1556,45,WIPE,4200,0.84,0,-166.547,-124.14,-159.79,-166.61,-173.24,80,75,175,120,0,0,0,0,0,173.1
1557,40,WIPE,4820,0.964,0,-199.41,-213.95,-185.95,-209.43,-202.85,90,5,85,0,0,0,0,0,0,173.2
1558,25,WIPE,4785,0.957,0,-207.227,-198.65,-198.05,-206.43,-217.2,65,40,15,0,0,0,0,0,0,173.3
1559,43,WIPE,4920,0.984,0,-204.883,-220.77,-186.32,-211.91,-216.42,45,20,15,0,1,0,0,0,0,173.4
1560,40,WIPE,4085,0.817,0,-169.047,-84.07,-155.12,-169.95,-182.07,80,45,75,80,0,0,0,0,0,173.5
1561,38,WIPE,4315,0.863,0,-183.04,-126.22,-171.07,-188.18,-189.87,105,25,85,40,2,0,0,0,0,173.7
1562,38,WIPE,4729,0.9458,0,-195.097,-190.37,-185.12,-195.8,-204.37,25,71,50,55,4,0,0,0,0,173.8
1563,45,WIPE,4750,0.95,0,-194.4,-202.05,-163.75,-198.05,-221.4,110,45,0,40,0,0,0,0,0,174.0
1564,28,WIPE,4795,0.959,0,-199.077,-214.84,-193.84,-202.6,-200.79,70,25,110,40,0,0,0,0,0,174.1
1565,31,WIPE,4897,0.9794,0,-208.847,-216.98,-199.03,-210.83,-216.68,60,28,15,0,1,0,0,0,0,174.1
1566,30,WIPE,4710,0.942,0,-200.83,-185.62,-188.92,-208.15,-205.42,70,0,60,0,0,0,0,0,0,174.2
1567,46,WIPE,4730,0.946,0,-201.693,-200.91,-212.46,-189.11,-203.51,70,85,50,40,0,0,0,0,0,174.4
1568,31,WIPE,4705,0.941,0,-191.98,-199.81,-184.36,-197.22,-194.36,70,30,130,80,0,0,0,0,0,174.5
1569,26,WIPE,4710,0.942,0,-200.807,-186.84,-188.69,-201.24,-212.49,55,65,15,0,0,0,0,0,0,174.5
1570,31,WIPE,4640,0.928,0,-201.153,-171.97,-190.92,-203.87,-208.67,60,15,35,0,1,0,0,0,0,174.6
1571,25,WIPE,4690,0.938,0,-207.147,-202.32,-220.17,-209.6,-191.67,80,0,165,0,0,0,0,0,0,174.7
1572,32,WIPE,4885,0.977,0,-207.397,-215.24,-191.84,-209.66,-220.69,100,15,0,40,0,0,0,0,0,174.8
1573,39,WIPE,4780,0.956,0,-198.773,-202.97,-186.12,-207.23,-202.97,60,15,80,0,1,0,0,0,0,174.9
1574,33,WIPE,4860,0.972,0,-206.013,-216.6,-196.15,-212.94,-208.95,90,0,50,0,1,0,0,0,0,175.0
1575,38,WIPE,4525,0.905,0,-193.053,-167.7,-189.25,-199.26,-190.65,80,30,115,0,2,0,0,0,0,175.1
1576,27,WIPE,4925,0.985,0,-217.913,-218.77,-220.82,-214.5,-218.42,25,15,35,0,1,0,0,0,0,175.2
1577,30,WIPE,4679,0.9358,0,-193.73,-199.07,-183.87,-199.45,-197.87,110,51,95,0,2,0,0,0,0,175.3
1578,43,WIPE,4810,0.962,0,-195.737,-215.42,-177.27,-202.67,-207.27,80,45,65,40,0,0,0,0,0,175.4
1579,30,WIPE,4755,0.951,0,-204.287,-197.35,-197.95,-206.51,-208.4,65,20,65,40,0,0,0,0,0,175.5
1580,35,WIPE,4620,0.924,0,-195.007,-173.73,-171.63,-202.26,-211.13,140,20,0,0,0,0,0,0,0,175.6
1581,33,WIPE,4765,0.953,0,-196.443,-201.58,-187.28,-199.17,-202.88,85,0,85,80,0,0,0,0,0,175.7
1582,51,WIPE,4810,0.962,0,-222.467,-193.36,-247.11,-205.88,-214.41,25,35,0,0,1,0,0,0,0,175.8
1583,52,WIPE,3980,0.796,0,-169.993,-64.97,-147.17,-178.94,-183.87,150,25,35,0,0,0,0,0,0,176.0
1584,22,WIPE,4820,0.964,0,-204.23,-206.54,-198.89,-207.71,-206.09,45,5,65,40,1,0,0,0,0,176.1
1585,24,WIPE,4810,0.962,0,-203.007,-206.07,-200.77,-201.23,-207.02,45,5,75,80,1,0,0,0,0,176.1
1586,32,WIPE,4885,0.977,0,-213.28,-200.64,-208.69,-210.91,-220.24,0,20,0,0,0,0,0,0,0,176.2
1587,27,WIPE,4665,0.933,0,-197.31,-194.67,-188.17,-206.14,-197.62,125,15,100,0,0,0,0,0,0,176.3
1588,37,WIPE,4835,0.967,0,-198.057,-217.57,-177.62,-211.73,-204.82,85,0,80,0,1,0,0,0,0,176.4
1589,24,WIPE,4850,0.97,0,-204.167,-214.83,-195.43,-205.29,-211.78,75,25,50,40,1,0,0,0,0,176.5
1590,24,WIPE,4780,0.956,0,-206.16,-202.94,-207.89,-209.0,-201.59,45,20,90,0,2,0,0,0,0,176.5
1591,42,WIPE,4696,0.9392,0,-194.367,-200.36,-183.31,-197.58,-202.21,104,40,95,40,2,0,0,0,0,176.7
1592,24,WIPE,4820,0.964,0,-201.73,-214.26,-203.11,-197.27,-204.81,45,55,80,80,3,0,0,0,0,176.8
1593,27,WIPE,4750,0.95,0,-208.273,-190.25,-206.25,-209.32,-209.25,25,20,50,0,1,0,0,0,0,176.8
1594,49,WIPE,4740,0.948,0,-188.477,-211.46,-170.56,-207.86,-187.01,80,0,180,0,3,0,0,0,0,177.0
1595,39,WIPE,4770,0.954,0,-199.953,-196.75,-176.55,-208.96,-214.35,130,5,0,0,1,0,0,0,0,177.1
1596,37,WIPE,4895,0.979,0,-206.663,-217.04,-196.99,-203.56,-219.44,70,35,0,40,1,0,0,0,0,177.2
1597,33,WIPE,4905,0.981,0,-207.29,-215.46,-193.21,-213.85,-214.81,75,5,15,0,2,0,0,0,0,177.3
1598,31,WIPE,4870,0.974,0,-205.09,-216.35,-193.85,-210.12,-211.3,50,30,50,0,1,0,0,0,0,177.5
1599,32,WIPE,4645,0.929,0,-187.68,-184.24,-179.54,-187.76,-195.74,60,55,85,120,3,0,0,0,0,177.6
1600,30,WIPE,4860,0.972,0,-209.69,-217.08,-214.48,-211.71,-202.88,30,15,95,0,2,0,0,0,0,177.6
1601,24,WIPE,4650,0.93,0,-199.19,-180.82,-188.12,-203.33,-206.12,85,30,50,0,0,0,0,0,0,177.7
1602,34,WIPE,4360,0.872,0,-187.573,-132.42,-187.07,-190.48,-185.17,50,10,125,40,2,0,0,0,0,177.8
1603,32,WIPE,4700,0.94,0,-194.263,-201.59,-176.14,-206.31,-200.34,140,15,80,0,0,0,0,0,0,177.9
1604,31,WIPE,4801,0.9602,0,-203.323,-200.87,-185.92,-208.28,-215.77,79,25,0,40,2,0,0,0,0,178.1
1605,24,WIPE,4875,0.975,0,-208.07,-216.05,-198.35,-214.11,-211.75,70,5,50,0,0,0,0,0,0,178.1
1606,39,WIPE,4760,0.952,0,-192.833,-210.13,-175.73,-206.19,-196.58,105,15,120,0,1,0,0,0,0,178.2
1607,39,WIPE,4830,0.966,0,-201.607,-214.67,-186.47,-211.53,-206.82,105,0,65,0,0,0,0,0,0,178.4
1608,47,WIPE,4865,0.973,0,-215.773,-205.23,-234.58,-204.66,-208.08,10,10,50,80,0,0,0,0,0,178.5
1609,29,WIPE,4895,0.979,0,-208.86,-217.99,-206.74,-207.85,-211.99,35,25,45,40,2,0,0,0,0,178.6
1610,31,WIPE,4775,0.955,0,-200.933,-204.0,-188.0,-207.1,-207.7,90,20,50,0,1,0,0,0,0,178.7
1611,32,WIPE,4871,0.9742,0,-201.413,-215.24,-192.69,-199.11,-212.44,35,59,35,40,2,0,0,0,0,178.7
1612,32,WIPE,4830,0.966,0,-205.197,-208.67,-198.82,-209.65,-207.12,20,20,65,0,0,0,0,0,0,178.9
1613,34,WIPE,4745,0.949,0,-192.787,-210.51,-183.41,-190.09,-204.86,95,75,85,75,0,0,0,0,0,178.9
1614,31,WIPE,4655,0.931,0,-203.097,-168.12,-205.37,-198.05,-205.87,0,20,45,40,1,0,0,0,0,179.0
1615,31,WIPE,4786,0.9572,0,-203.383,-211.9,-209.95,-203.45,-196.75,84,20,110,40,4,0,0,0,0,179.2
1616,47,WIPE,4625,0.925,0,-187.543,-183.47,-167.22,-192.94,-202.47,110,30,50,40,0,0,0,0,0,179.3
1617,28,WIPE,4850,0.97,0,-207.217,-214.47,-200.52,-209.86,-211.27,80,20,50,0,0,0,0,0,0,179.4
1618,29,WIPE,4960,0.992,0,-221.27,-217.9,-235.55,-212.11,-216.15,10,0,30,40,2,0,0,0,0,179.5
1619,31,WIPE,4867,0.9734,0,-214.797,-214.88,-229.53,-203.28,-211.58,50,33,50,40,3,0,0,0,0,179.6
1620,40,WIPE,4635,0.927,0,-192.577,-182.35,-188.65,-186.33,-202.75,55,45,75,80,0,0,0,0,0,179.7
1621,41,WIPE,4835,0.967,0,-197.91,-214.71,-192.11,-199.66,-201.96,60,25,80,80,2,0,0,0,0,179.8
1622,27,WIPE,4679,0.9358,0,-196.63,-182.64,-184.69,-199.91,-205.29,60,36,35,40,1,0,0,0,0,179.9
1623,35,WIPE,4595,0.919,0,-201.013,-153.62,-195.87,-205.45,-201.72,10,0,50,0,0,0,0,0,0,180.0
1624,25,WIPE,4600,0.92,0,-197.56,-164.87,-179.87,-205.49,-207.32,95,10,15,0,0,0,0,0,0,180.1
1625,27,WIPE,4775,0.955,0,-212.843,-190.87,-218.77,-208.99,-210.77,25,15,30,0,1,0,0,0,0,180.1
1626,28,WIPE,4787,0.9574,0,-202.683,-204.47,-195.37,-209.81,-202.87,75,8,65,0,3,0,0,0,0,180.2
1627,21,WIPE,4905,0.981,0,-216.14,-209.24,-212.79,-215.69,-219.94,10,5,15,0,0,0,0,0,0,180.2
1628,38,WIPE,4732,0.9464,0,-196.64,-200.22,-192.17,-199.08,-198.67,40,38,125,40,1,0,0,0,0,180.4
1629,40,WIPE,4830,0.966,0,-201.133,-211.94,-185.89,-206.67,-210.84,115,25,30,0,0,0,0,0,0,180.5
1630,46,WIPE,4855,0.971,0,-199.007,-214.97,-182.97,-202.33,-211.72,75,35,35,80,0,0,0,0,0,180.6
1631,32,WIPE,4700,0.94,0,-190.217,-210.54,-188.94,-183.82,-197.89,120,65,115,120,1,0,0,0,0,180.7
1632,29,WIPE,4550,0.91,0,-205.403,-153.73,-216.03,-205.9,-194.28,0,0,95,0,2,0,0,0,0,180.8
1633,26,WIPE,4810,0.962,0,-203.397,-215.18,-202.78,-208.48,-198.93,45,25,120,0,3,0,0,0,0,180.8
1634,35,WIPE,4700,0.94,0,-199.75,-186.22,-191.72,-206.46,-201.07,20,10,85,0,2,0,0,0,0,181.0
1635,28,WIPE,4820,0.964,0,-206.6,-205.72,-203.77,-205.21,-210.82,55,25,35,40,3,0,0,0,0,181.0
1636,28,WIPE,4549,0.9098,0,-193.21,-171.9,-188.55,-196.03,-195.05,95,35,100,40,2,0,0,0,0,181.1
1637,28,WIPE,4885,0.977,0,-208.087,-215.64,-202.69,-210.78,-210.79,45,20,50,0,1,0,0,0,0,181.2
1638,34,WIPE,4765,0.953,0,-204.133,-203.35,-201.25,-203.55,-207.6,110,10,50,40,1,0,0,0,0,181.3
1639,38,WIPE,4745,0.949,0,-197.507,-204.21,-192.26,-193.65,-206.61,100,40,50,80,0,0,0,0,0,181.4
1640,33,WIPE,4875,0.975,0,-202.35,-216.52,-191.92,-205.66,-209.47,35,10,80,40,0,0,0,0,0,181.6
1641,29,WIPE,4925,0.985,0,-212.587,-218.91,-205.31,-216.04,-216.41,35,5,35,0,0,0,0,0,0,181.7
1642,34,WIPE,4605,0.921,0,-188.557,-183.17,-176.32,-192.53,-196.82,110,25,105,80,1,0,0,0,0,181.8
1643,42,WIPE,4419,0.8838,0,-179.82,-137.77,-167.27,-176.57,-195.62,65,40,50,132,2,0,0,0,0,181.9
1644,36,WIPE,4638,0.9276,0,-192.193,-194.87,-181.57,-193.94,-201.07,134,48,85,40,3,0,0,0,0,182.0
1645,26,WIPE,4575,0.915,0,-190.233,-179.75,-179.9,-197.6,-193.2,85,20,130,40,2,0,0,0,0,182.1
1646,29,WIPE,4825,0.965,0,-207.3,-203.58,-203.98,-204.39,-213.53,55,20,35,40,0,0,0,0,0,182.2
1647,37,WIPE,4855,0.971,0,-202.967,-216.97,-192.82,-209.16,-206.92,55,25,65,0,1,0,0,0,0,182.3
1648,27,WIPE,4820,0.964,0,-199.92,-214.22,-184.37,-211.17,-204.22,80,15,85,0,1,0,0,0,0,182.3
1649,35,WIPE,4455,0.891,0,-180.977,-175.6,-183.15,-184.58,-175.2,85,60,210,80,0,0,0,0,0,182.5
1650,45,WIPE,4465,0.893,0,-179.273,-173.57,-170.22,-194.88,-172.72,65,25,225,0,0,0,0,0,0,182.6
1651,37,WIPE,4880,0.976,0,-205.277,-218.98,-189.23,-206.17,-220.43,100,20,0,40,0,0,0,0,0,182.6
1652,25,WIPE,4900,0.98,0,-218.49,-216.48,-227.93,-211.26,-216.28,35,30,35,0,0,0,0,0,0,182.8
1653,29,WIPE,4905,0.981,0,-211.377,-217.89,-201.74,-211.8,-220.59,70,25,0,0,1,0,0,0,0,182.8
1654,28,WIPE,4774,0.9548,0,-194.06,-214.33,-183.03,-193.72,-205.43,95,46,85,80,3,0,0,0,0,182.9
1655,32,WIPE,4675,0.935,0,-195.65,-187.67,-177.52,-207.01,-202.42,95,5,70,0,2,0,0,0,0,183.0
1656,30,WIPE,4745,0.949,0,-201.757,-196.27,-197.62,-206.83,-200.82,35,25,100,0,0,0,0,0,0,183.1
1657,27,WIPE,4895,0.979,0,-210.543,-216.47,-200.92,-215.49,-215.22,70,0,35,0,0,0,0,0,0,183.2
1658,35,WIPE,4830,0.966,0,-199.597,-214.27,-188.47,-199.2,-211.12,85,50,35,40,1,0,0,0,0,183.3
1659,30,WIPE,4815,0.963,0,-201.737,-214.28,-190.53,-211.1,-203.58,95,5,85,0,1,0,0,0,0,183.4
1660,43,WIPE,4515,0.903,0,-189.217,-165.32,-182.17,-195.26,-190.22,115,20,100,40,2,0,0,0,0,183.5
1661,30,WIPE,4600,0.92,0,-195.507,-171.72,-184.22,-195.33,-206.97,85,35,30,40,3,0,0,0,0,183.5
1662,40,WIPE,4520,0.904,0,-187.897,-165.58,-175.43,-196.53,-191.73,95,25,110,40,1,0,0,0,0,183.7
1663,21,WIPE,4900,0.98,0,-214.723,-216.7,-216.45,-212.92,-214.8,25,25,50,0,0,0,0,0,0,183.7
1664,26,WIPE,4820,0.964,0,-203.817,-216.0,-201.95,-213.2,-196.3,30,5,145,0,1,0,0,0,0,183.8
1665,29,WIPE,4825,0.965,0,-206.79,-203.47,-204.57,-208.13,-207.67,35,25,50,0,1,0,0,0,0,183.9
1666,23,WIPE,4515,0.903,0,-200.35,-146.82,-204.02,-198.86,-198.17,20,15,65,40,1,0,0,0,0,183.9
1667,20,WIPE,4875,0.975,0,-207.34,-218.1,-204.65,-207.12,-210.25,45,15,65,40,1,0,0,0,0,184.0
1668,30,WIPE,4871,0.9742,0,-206.887,-215.06,-198.81,-212.54,-209.31,44,5,80,0,1,0,0,0,0,184.1
1669,40,WIPE,4590,0.918,0,-190.347,-177.82,-192.37,-193.0,-185.67,35,40,145,40,1,0,0,0,0,184.2
1670,35,WIPE,4495,0.899,0,-193.243,-146.57,-180.57,-201.09,-198.07,55,10,50,0,3,0,0,0,0,184.3
1671,36,WIPE,4805,0.961,0,-200.687,-219.1,-195.35,-200.16,-206.55,110,35,50,40,1,0,0,0,0,184.4
1672,27,WIPE,4615,0.923,0,-197.52,-160.57,-191.12,-198.22,-203.22,10,15,50,40,0,0,0,0,0,184.5
1673,42,WIPE,4045,0.809,0,-168.943,-76.12,-166.97,-164.04,-175.82,45,35,130,120,2,0,0,0,0,184.6
1674,24,WIPE,4795,0.959,0,-204.26,-203.19,-199.09,-201.05,-212.64,45,65,30,40,1,0,0,0,0,184.7
1675,33,WIPE,4645,0.929,0,-196.9,-175.82,-184.47,-206.01,-200.22,80,0,50,0,2,0,0,0,0,184.8
1676,42,WIPE,4850,0.97,0,-205.803,-216.87,-210.42,-200.32,-206.67,55,25,70,80,2,0,0,0,0,184.9
1677,26,WIPE,4515,0.903,0,-191.457,-169.09,-188.94,-198.84,-186.59,70,25,140,0,1,0,0,0,0,184.9
1678,47,WIPE,4835,0.967,0,-196.72,-211.36,-190.41,-202.44,-197.31,20,15,130,80,3,0,0,0,0,185.1
1679,22,WIPE,4629,0.9258,0,-204.963,-174.29,-209.69,-205.21,-199.99,45,15,70,0,2,0,0,0,0,185.2
1680,24,WIPE,4870,0.974,0,-214.883,-205.53,-209.23,-214.19,-221.23,60,5,0,0,1,0,0,0,0,185.2
1681,33,WIPE,4885,0.977,0,-210.817,-208.22,-204.97,-211.06,-216.42,35,15,0,0,2,0,0,0,0,185.4
1682,49,WIPE,3945,0.789,0,-166.19,-64.52,-162.32,-168.38,-167.87,80,15,150,80,2,0,0,0,0,185.5
1683,33,WIPE,4785,0.957,0,-196.92,-204.67,-195.22,-197.47,-198.07,25,25,100,80,1,0,0,0,0,185.6
1684,26,WIPE,4580,0.916,0,-196.583,-173.4,-192.9,-203.45,-193.4,70,15,115,0,0,0,0,0,0,185.7
1685,22,WIPE,4755,0.951,0,-208.147,-190.1,-209.65,-212.24,-202.55,0,0,85,0,0,0,0,0,0,185.8
1686,34,WIPE,4950,0.99,0,-220.103,-217.3,-226.05,-215.91,-218.35,35,0,15,0,0,0,0,0,0,185.9
1687,35,WIPE,4730,0.946,0,-213.207,-196.03,-236.78,-207.11,-195.73,10,15,150,0,0,0,0,0,0,186.0
1688,38,WIPE,4870,0.974,0,-204.903,-214.39,-182.04,-208.98,-223.69,110,20,0,0,1,0,0,0,0,186.1
1689,49,WIPE,4910,0.982,0,-196.35,-225.88,-190.33,-187.79,-210.93,25,35,30,195,2,0,0,0,0,186.2
1690,30,WIPE,4845,0.969,0,-204.24,-214.08,-203.68,-203.71,-205.33,55,15,85,80,2,0,0,0,0,186.3
1691,48,WIPE,4660,0.932,0,-195.9,-185.17,-196.67,-196.01,-195.02,35,15,135,40,3,0,0,0,0,186.5
1692,34,WIPE,4786,0.9572,0,-198.097,-213.76,-186.36,-200.07,-207.86,124,45,45,40,1,0,0,0,0,186.5
1693,30,WIPE,4695,0.939,0,-199.78,-185.12,-189.12,-204.2,-206.02,70,25,50,0,0,0,0,0,0,186.7
1694,34,WIPE,4630,0.926,0,-191.277,-185.27,-185.12,-195.24,-193.47,80,20,115,80,1,0,0,0,0,186.7
1695,32,WIPE,4715,0.943,0,-198.993,-197.17,-202.12,-201.64,-193.22,35,25,130,40,0,0,0,0,0,186.8
1696,32,WIPE,4825,0.965,0,-202.033,-213.61,-204.36,-191.63,-210.11,65,60,50,80,1,0,0,0,0,186.9
1697,29,WIPE,4810,0.962,0,-210.73,-201.11,-210.36,-212.02,-209.81,45,5,45,0,1,0,0,0,0,187.0
1698,24,WIPE,4875,0.975,0,-204.947,-215.76,-197.06,-206.12,-211.66,55,20,50,40,1,0,0,0,0,187.1
1699,41,WIPE,4755,0.951,0,-191.837,-206.17,-189.82,-184.07,-201.62,45,65,70,120,0,0,0,0,0,187.2
1700,36,WIPE,4745,0.949,0,-201.987,-200.25,-203.05,-200.11,-202.8,70,35,85,40,1,0,0,0,0,187.3
1701,33,WIPE,4795,0.959,0,-200.163,-216.47,-192.37,-199.85,-208.27,110,45,50,40,2,0,0,0,0,187.4
1702,35,WIPE,4890,0.978,0,-216.303,-206.51,-218.36,-211.94,-218.61,30,15,0,40,1,0,0,0,0,187.5
1703,46,WIPE,4530,0.906,0,-181.92,-171.47,-167.32,-175.62,-202.82,135,50,65,120,0,0,0,0,0,187.6
1704,28,WIPE,4840,0.968,0,-208.133,-204.51,-197.56,-209.03,-217.81,70,25,0,0,2,0,0,0,0,187.7
1705,35,WIPE,4726,0.9452,0,-194.897,-210.01,-185.86,-202.72,-196.11,99,45,130,0,2,0,0,0,0,187.8
1706,25,WIPE,4840,0.968,0,-205.417,-214.35,-199.05,-211.3,-205.9,45,20,95,0,0,0,0,0,0,187.9
1707,31,WIPE,4735,0.947,0,-205.99,-187.29,-213.24,-203.59,-201.14,0,15,95,40,0,0,0,0,0,188.0
1708,27,WIPE,4615,0.923,0,-197.993,-169.67,-186.52,-205.64,-201.82,55,15,65,0,0,0,0,0,0,188.0
1709,39,WIPE,4760,0.952,0,-203.117,-187.34,-209.44,-185.27,-214.64,25,60,0,155,2,0,0,0,0,188.1
1710,42,WIPE,4510,0.902,0,-189.363,-150.07,-172.77,-194.0,-201.32,70,20,30,40,1,0,0,0,0,188.3
1711,29,WIPE,4835,0.967,0,-204.303,-215.6,-204.65,-200.16,-208.1,30,55,80,40,0,0,0,0,0,188.4
1712,42,WIPE,4880,0.976,0,-199.987,-215.01,-191.71,-194.49,-213.76,80,25,15,120,4,0,0,0,0,188.5
1713,39,WIPE,4710,0.942,0,-191.267,-200.02,-181.27,-194.11,-198.42,60,40,95,80,1,0,0,0,0,188.6
1714,30,WIPE,4746,0.9492,0,-195.373,-204.63,-185.58,-189.06,-211.48,79,65,45,80,1,0,0,0,0,188.7
1715,38,WIPE,4490,0.898,0,-196.093,-143.24,-193.99,-197.35,-196.94,0,20,85,0,1,0,0,0,0,188.8
1716,28,WIPE,4525,0.905,0,-198.143,-144.63,-194.18,-196.17,-204.08,35,15,15,40,2,0,0,0,0,188.9
1717,34,WIPE,4660,0.932,0,-194.55,-184.38,-194.08,-196.54,-193.03,20,35,130,40,1,0,0,0,0,189.0
1718,47,WIPE,4515,0.903,0,-178.867,-159.81,-169.71,-164.28,-202.61,75,80,50,175,1,0,0,0,0,189.1
1719,41,WIPE,4770,0.954,0,-196.217,-199.82,-174.97,-204.96,-208.72,85,20,30,0,0,0,0,0,0,189.3
1720,44,WIPE,4795,0.959,0,-202.27,-203.36,-186.26,-212.24,-208.31,90,0,50,0,0,0,0,0,0,189.4
1721,35,WIPE,4425,0.885,0,-185.313,-165.17,-180.32,-193.0,-182.62,125,40,160,0,0,0,0,0,0,189.5
1722,28,WIPE,4495,0.899,0,-197.927,-142.47,-188.82,-197.89,-207.07,70,30,0,0,0,0,0,0,0,189.6
1723,45,WIPE,4720,0.944,0,-198.607,-200.42,-203.42,-198.33,-194.07,55,30,130,40,0,0,0,0,0,189.7
1724,29,WIPE,4810,0.962,0,-200.433,-214.88,-189.63,-208.84,-202.83,75,20,95,0,0,0,0,0,0,189.8
1725,31,WIPE,4835,0.967,0,-203.82,-215.67,-197.82,-206.27,-207.37,55,40,70,0,1,0,0,0,0,190.0
